Username,Follower count:,Post ID,Media Type:,Caption,Likes,Comments,Timestamp,Tags
converse,10845112,3.10617E+18,8,"The 👑 Queen Diva 👑 @bigfreedia is always her authentic self, and a loud and proud advocate for racial and gender equality and LGBTQIA+ rights. “I push the boundaries in every direction that I can.” #CreateNext

Learn more about the Converse Pride collection on Converse.com. #ConversePride",17837,383,2023-05-19 13:59:48+00:00,2
skechers,1134541,3.16737E+18,1,From the studio to the streets! 🎶🔥 #skechersxsnoopdogg #limitededition,556,8,2023-08-12 00:20:11+00:00,2
skechers,1134541,3.16708E+18,1,Elevate your sneaker game 💙👟 #skechersxsnoopdogg,5771,36,2023-08-11 14:43:44+00:00,2
skechers,1134541,3.16671E+18,1,West Coast style 🔥 #skechersxsnoopdogg #limitededition2023,4533,21,2023-08-11 02:40:13+00:00,2
skechers,1134541,3.16651E+18,1,Laid-back @snoopdogg vibes 🐾#skechersxsnoopdogg,3527,20,2023-08-10 20:05:53+00:00,2
skechers,1134541,3.16607E+18,1,Skechers X Snoop Dogg 💙 #skechersxsnoopdogg,3889,30,2023-08-10 05:15:30+00:00,2
skechers,1134541,3.1656E+18,1,Limited Edition Skechers X Snoop Dogg 🔥🐾💨 #skechersxsnoopdogg,3457,33,2023-08-09 13:45:52+00:00,2
skechers,1134541,3.1651E+18,1,@snoopdogg 💨🐾 #skechersxsnoopdogg,4121,19,2023-08-08 21:23:34+00:00,2
skechers,1134541,3.16427E+18,8,@therealchadb representing the D.O.G.G 🔥 #skechersxsnoopdogg,4732,61,2023-08-07 17:55:23+00:00,3
skechers,1134541,3.16348E+18,2,Skechers X Snoop Dogg #skechersxsnoopdogg,4237,44,2023-08-06 15:49:26+00:00,2
skechers,1134541,3.1629E+18,2,@snoopdogg keepin’ it G 🔥 #skechersxsnoopdogg,6286,30,2023-08-05 20:18:29+00:00,2
skechers,1134541,3.16221E+18,1,Low ridin’ high stylin’ with Skechers X Snoop Dogg 💥💥 #skechersxsnoopdogg,5369,75,2023-08-04 21:24:30+00:00,2
skechers,1134541,3.1621E+18,2,Get yours ‼️ Skechers X Snoop Dogg 🔥 #skechersxsnoopdogg,5202,65,2023-08-04 18:08:30+00:00,2
skechers,1134541,3.16144E+18,2,Skechers X Snoop Dogg 💥 #skechersxsnoopdogg,5887,50,2023-08-03 20:05:52+00:00,2
skechers,1134541,3.16137E+18,1,Style game on point 💯 Skechers X Snoop Dogg #skechersxsnoopdogg,4961,43,2023-08-03 17:54:44+00:00,2
skechers,1134541,3.16074E+18,2,Authentic. Fresh. Skechers X Snoop Dogg 💎 #SkechersXSnoopDogg,7962,137,2023-08-02 21:04:12+00:00,2
skechers,1134541,3.16054E+18,2,@snoopdogg gettin’ his dip on 🐾🔥💨 #skechersxsnoopdogg,5806,140,2023-08-02 14:22:10+00:00,2
skechers,1134541,3.16005E+18,2,Level up! 👆 #SkechersXSnoopDogg,3775,35,2023-08-01 21:55:35+00:00,2
skechers,1134541,3.16E+18,8,@kyra212green with the old school remix Skechers X Snoop Dogg online now!! 🔥 #SkechersXSnoopDogg,4875,24,2023-08-01 20:31:39+00:00,3
skechers,1134541,3.15995E+18,8,Represent the D.O.G.G. Online now!! SkechersXSnoopDogg 🔥🔥🔥,5321,46,2023-08-01 18:44:20+00:00,2
skechers,1134541,3.1591E+18,2,Skechers X Snoop Dogg online TOMORROW!! 🔥,1999,32,2023-07-31 14:36:26+00:00,2
skechers,1134541,3.15839E+18,2,Only two more days! Skechers X Snoop Dogg drops Tuesday 🔥👟🔥 #SkechersXSnoopDogg,2526,21,2023-07-30 15:09:17+00:00,1
skechers,1134541,3.15792E+18,1,Legend in the rap game is about to be a legend in the shoe game. Get your Skechers x Snoop Dogg limited edition footwear on 8.1.23 before they sell out! 🔥🔥🔥 #SkechersXSnoopDogg,8592,146,2023-07-29 23:26:36+00:00,2
skechers,1134541,3.15635E+18,2,"Ready to get High on Style? Skechers X Snoop Dogg collection dropping 8/1 🔥🔥🔥

Click the link in our bio to view the collection",14554,306,2023-07-27 19:32:45+00:00,2
skechers,1134541,3.15566E+18,1,Step out in innovative style 🔥,1771,33,2023-07-26 20:33:13+00:00,1
skechers,1134541,3.15553E+18,1,Keep it cool in street savvy style 😎,3136,26,2023-07-26 16:19:19+00:00,1
skechers,1134541,3.16737E+18,1,From the studio to the streets! 🎶🔥 #skechersxsnoopdogg #limitededition,556,8,2023-08-12 00:20:11+00:00,2
skechers,1134541,3.16708E+18,1,Elevate your sneaker game 💙👟 #skechersxsnoopdogg,5771,36,2023-08-11 14:43:44+00:00,2
skechers,1134541,3.16671E+18,1,West Coast style 🔥 #skechersxsnoopdogg #limitededition2023,4533,21,2023-08-11 02:40:13+00:00,2
skechers,1134541,3.16651E+18,1,Laid-back @snoopdogg vibes 🐾#skechersxsnoopdogg,3527,20,2023-08-10 20:05:53+00:00,2
skechers,1134541,3.16607E+18,1,Skechers X Snoop Dogg 💙 #skechersxsnoopdogg,3889,30,2023-08-10 05:15:30+00:00,2
skechers,1134541,3.1656E+18,1,Limited Edition Skechers X Snoop Dogg 🔥🐾💨 #skechersxsnoopdogg,3457,33,2023-08-09 13:45:52+00:00,2
skechers,1134541,3.1651E+18,1,@snoopdogg 💨🐾 #skechersxsnoopdogg,4121,19,2023-08-08 21:23:34+00:00,2
skechers,1134541,3.16427E+18,8,@therealchadb representing the D.O.G.G 🔥 #skechersxsnoopdogg,4732,61,2023-08-07 17:55:23+00:00,3
skechers,1134541,3.16348E+18,2,Skechers X Snoop Dogg #skechersxsnoopdogg,4237,44,2023-08-06 15:49:26+00:00,2
skechers,1134541,3.1629E+18,2,@snoopdogg keepin’ it G 🔥 #skechersxsnoopdogg,6286,30,2023-08-05 20:18:29+00:00,2
skechers,1134541,3.16221E+18,1,Low ridin’ high stylin’ with Skechers X Snoop Dogg 💥💥 #skechersxsnoopdogg,5369,75,2023-08-04 21:24:30+00:00,2
skechers,1134541,3.1621E+18,2,Get yours ‼️ Skechers X Snoop Dogg 🔥 #skechersxsnoopdogg,5202,65,2023-08-04 18:08:30+00:00,2
skechers,1134541,3.16144E+18,2,Skechers X Snoop Dogg 💥 #skechersxsnoopdogg,5887,50,2023-08-03 20:05:52+00:00,2
skechers,1134541,3.16137E+18,1,Style game on point 💯 Skechers X Snoop Dogg #skechersxsnoopdogg,4961,43,2023-08-03 17:54:44+00:00,2
skechers,1134541,3.16074E+18,2,Authentic. Fresh. Skechers X Snoop Dogg 💎 #SkechersXSnoopDogg,7962,137,2023-08-02 21:04:12+00:00,2
skechers,1134541,3.16054E+18,2,@snoopdogg gettin’ his dip on 🐾🔥💨 #skechersxsnoopdogg,5806,140,2023-08-02 14:22:10+00:00,2
skechers,1134541,3.16005E+18,2,Level up! 👆 #SkechersXSnoopDogg,3775,35,2023-08-01 21:55:35+00:00,2
skechers,1134541,3.16E+18,8,@kyra212green with the old school remix Skechers X Snoop Dogg online now!! 🔥 #SkechersXSnoopDogg,4875,24,2023-08-01 20:31:39+00:00,3
skechers,1134541,3.15995E+18,8,Represent the D.O.G.G. Online now!! SkechersXSnoopDogg 🔥🔥🔥,5321,46,2023-08-01 18:44:20+00:00,2
skechers,1134541,3.1591E+18,2,Skechers X Snoop Dogg online TOMORROW!! 🔥,1999,32,2023-07-31 14:36:26+00:00,2
skechers,1134541,3.15839E+18,2,Only two more days! Skechers X Snoop Dogg drops Tuesday 🔥👟🔥 #SkechersXSnoopDogg,2526,21,2023-07-30 15:09:17+00:00,1
skechers,1134541,3.15792E+18,1,Legend in the rap game is about to be a legend in the shoe game. Get your Skechers x Snoop Dogg limited edition footwear on 8.1.23 before they sell out! 🔥🔥🔥 #SkechersXSnoopDogg,8592,146,2023-07-29 23:26:36+00:00,2
skechers,1134541,3.15635E+18,2,"Ready to get High on Style? Skechers X Snoop Dogg collection dropping 8/1 🔥🔥🔥

Click the link in our bio to view the collection",14554,306,2023-07-27 19:32:45+00:00,2
skechers,1134541,3.15566E+18,1,Step out in innovative style 🔥,1771,33,2023-07-26 20:33:13+00:00,1
skechers,1134541,3.15553E+18,1,Keep it cool in street savvy style 😎,3136,26,2023-07-26 16:19:19+00:00,1
skechers,1134541,3.16737E+18,1,From the studio to the streets! 🎶🔥 #skechersxsnoopdogg #limitededition,556,8,2023-08-12 00:20:11+00:00,2
skechers,1134541,3.16708E+18,1,Elevate your sneaker game 💙👟 #skechersxsnoopdogg,5771,36,2023-08-11 14:43:44+00:00,2
skechers,1134541,3.16671E+18,1,West Coast style 🔥 #skechersxsnoopdogg #limitededition2023,4533,21,2023-08-11 02:40:13+00:00,2
skechers,1134541,3.16651E+18,1,Laid-back @snoopdogg vibes 🐾#skechersxsnoopdogg,3527,20,2023-08-10 20:05:53+00:00,2
skechers,1134541,3.16607E+18,1,Skechers X Snoop Dogg 💙 #skechersxsnoopdogg,3889,30,2023-08-10 05:15:30+00:00,2
skechers,1134541,3.1656E+18,1,Limited Edition Skechers X Snoop Dogg 🔥🐾💨 #skechersxsnoopdogg,3457,33,2023-08-09 13:45:52+00:00,2
skechers,1134541,3.1651E+18,1,@snoopdogg 💨🐾 #skechersxsnoopdogg,4121,19,2023-08-08 21:23:34+00:00,2
skechers,1134541,3.16427E+18,8,@therealchadb representing the D.O.G.G 🔥 #skechersxsnoopdogg,4732,61,2023-08-07 17:55:23+00:00,3
skechers,1134541,3.16348E+18,2,Skechers X Snoop Dogg #skechersxsnoopdogg,4237,44,2023-08-06 15:49:26+00:00,2
skechers,1134541,3.1629E+18,2,@snoopdogg keepin’ it G 🔥 #skechersxsnoopdogg,6286,30,2023-08-05 20:18:29+00:00,2
skechers,1134541,3.16221E+18,1,Low ridin’ high stylin’ with Skechers X Snoop Dogg 💥💥 #skechersxsnoopdogg,5369,75,2023-08-04 21:24:30+00:00,2
skechers,1134541,3.1621E+18,2,Get yours ‼️ Skechers X Snoop Dogg 🔥 #skechersxsnoopdogg,5202,65,2023-08-04 18:08:30+00:00,2
skechers,1134541,3.16144E+18,2,Skechers X Snoop Dogg 💥 #skechersxsnoopdogg,5887,50,2023-08-03 20:05:52+00:00,2
skechers,1134541,3.16137E+18,1,Style game on point 💯 Skechers X Snoop Dogg #skechersxsnoopdogg,4961,43,2023-08-03 17:54:44+00:00,2
skechers,1134541,3.16074E+18,2,Authentic. Fresh. Skechers X Snoop Dogg 💎 #SkechersXSnoopDogg,7962,137,2023-08-02 21:04:12+00:00,2
skechers,1134541,3.16054E+18,2,@snoopdogg gettin’ his dip on 🐾🔥💨 #skechersxsnoopdogg,5806,140,2023-08-02 14:22:10+00:00,2
skechers,1134541,3.16005E+18,2,Level up! 👆 #SkechersXSnoopDogg,3775,35,2023-08-01 21:55:35+00:00,2
skechers,1134541,3.16E+18,8,@kyra212green with the old school remix Skechers X Snoop Dogg online now!! 🔥 #SkechersXSnoopDogg,4875,24,2023-08-01 20:31:39+00:00,3
skechers,1134541,3.15995E+18,8,Represent the D.O.G.G. Online now!! SkechersXSnoopDogg 🔥🔥🔥,5321,46,2023-08-01 18:44:20+00:00,2
skechers,1134541,3.1591E+18,2,Skechers X Snoop Dogg online TOMORROW!! 🔥,1999,32,2023-07-31 14:36:26+00:00,2
skechers,1134541,3.15839E+18,2,Only two more days! Skechers X Snoop Dogg drops Tuesday 🔥👟🔥 #SkechersXSnoopDogg,2526,21,2023-07-30 15:09:17+00:00,1
skechers,1134541,3.15792E+18,1,Legend in the rap game is about to be a legend in the shoe game. Get your Skechers x Snoop Dogg limited edition footwear on 8.1.23 before they sell out! 🔥🔥🔥 #SkechersXSnoopDogg,8592,146,2023-07-29 23:26:36+00:00,2
skechers,1134541,3.15635E+18,2,"Ready to get High on Style? Skechers X Snoop Dogg collection dropping 8/1 🔥🔥🔥

Click the link in our bio to view the collection",14554,306,2023-07-27 19:32:45+00:00,2
skechers,1134541,3.15566E+18,1,Step out in innovative style 🔥,1771,33,2023-07-26 20:33:13+00:00,1
skechers,1134541,3.15553E+18,1,Keep it cool in street savvy style 😎,3136,26,2023-07-26 16:19:19+00:00,1
skechers,1134541,3.16737E+18,1,From the studio to the streets! 🎶🔥 #skechersxsnoopdogg #limitededition,556,8,2023-08-12 00:20:11+00:00,2
skechers,1134541,3.16708E+18,1,Elevate your sneaker game 💙👟 #skechersxsnoopdogg,5771,36,2023-08-11 14:43:44+00:00,2
skechers,1134541,3.16671E+18,1,West Coast style 🔥 #skechersxsnoopdogg #limitededition2023,4533,21,2023-08-11 02:40:13+00:00,2
skechers,1134541,3.16651E+18,1,Laid-back @snoopdogg vibes 🐾#skechersxsnoopdogg,3527,20,2023-08-10 20:05:53+00:00,2
skechers,1134541,3.16607E+18,1,Skechers X Snoop Dogg 💙 #skechersxsnoopdogg,3889,30,2023-08-10 05:15:30+00:00,2
skechers,1134541,3.1656E+18,1,Limited Edition Skechers X Snoop Dogg 🔥🐾💨 #skechersxsnoopdogg,3457,33,2023-08-09 13:45:52+00:00,2
skechers,1134541,3.1651E+18,1,@snoopdogg 💨🐾 #skechersxsnoopdogg,4121,19,2023-08-08 21:23:34+00:00,2
skechers,1134541,3.16427E+18,8,@therealchadb representing the D.O.G.G 🔥 #skechersxsnoopdogg,4732,61,2023-08-07 17:55:23+00:00,3
skechers,1134541,3.16348E+18,2,Skechers X Snoop Dogg #skechersxsnoopdogg,4237,44,2023-08-06 15:49:26+00:00,2
skechers,1134541,3.1629E+18,2,@snoopdogg keepin’ it G 🔥 #skechersxsnoopdogg,6286,30,2023-08-05 20:18:29+00:00,2
skechers,1134541,3.16221E+18,1,Low ridin’ high stylin’ with Skechers X Snoop Dogg 💥💥 #skechersxsnoopdogg,5369,75,2023-08-04 21:24:30+00:00,2
skechers,1134541,3.1621E+18,2,Get yours ‼️ Skechers X Snoop Dogg 🔥 #skechersxsnoopdogg,5202,65,2023-08-04 18:08:30+00:00,2
skechers,1134541,3.16144E+18,2,Skechers X Snoop Dogg 💥 #skechersxsnoopdogg,5887,50,2023-08-03 20:05:52+00:00,2
skechers,1134541,3.16137E+18,1,Style game on point 💯 Skechers X Snoop Dogg #skechersxsnoopdogg,4961,43,2023-08-03 17:54:44+00:00,2
skechers,1134541,3.16074E+18,2,Authentic. Fresh. Skechers X Snoop Dogg 💎 #SkechersXSnoopDogg,7962,137,2023-08-02 21:04:12+00:00,2
skechers,1134541,3.16054E+18,2,@snoopdogg gettin’ his dip on 🐾🔥💨 #skechersxsnoopdogg,5806,140,2023-08-02 14:22:10+00:00,2
skechers,1134541,3.16005E+18,2,Level up! 👆 #SkechersXSnoopDogg,3775,35,2023-08-01 21:55:35+00:00,2
skechers,1134541,3.16E+18,8,@kyra212green with the old school remix Skechers X Snoop Dogg online now!! 🔥 #SkechersXSnoopDogg,4875,24,2023-08-01 20:31:39+00:00,3
skechers,1134541,3.15995E+18,8,Represent the D.O.G.G. Online now!! SkechersXSnoopDogg 🔥🔥🔥,5321,46,2023-08-01 18:44:20+00:00,2
skechers,1134541,3.1591E+18,2,Skechers X Snoop Dogg online TOMORROW!! 🔥,1999,32,2023-07-31 14:36:26+00:00,2
skechers,1134541,3.15839E+18,2,Only two more days! Skechers X Snoop Dogg drops Tuesday 🔥👟🔥 #SkechersXSnoopDogg,2526,21,2023-07-30 15:09:17+00:00,1
skechers,1134541,3.15792E+18,1,Legend in the rap game is about to be a legend in the shoe game. Get your Skechers x Snoop Dogg limited edition footwear on 8.1.23 before they sell out! 🔥🔥🔥 #SkechersXSnoopDogg,8592,146,2023-07-29 23:26:36+00:00,2
skechers,1134541,3.15635E+18,2,"Ready to get High on Style? Skechers X Snoop Dogg collection dropping 8/1 🔥🔥🔥

Click the link in our bio to view the collection",14554,306,2023-07-27 19:32:45+00:00,2
skechers,1134541,3.15566E+18,1,Step out in innovative style 🔥,1771,33,2023-07-26 20:33:13+00:00,1
skechers,1134541,3.15553E+18,1,Keep it cool in street savvy style 😎,3136,26,2023-07-26 16:19:19+00:00,1
nike,303228329,3.16705E+18,2,"This is #NikeTech🤭
💃✂👸🏍🙃👷🦁🤜🤛👽👑🥊🎤🍿🏎😈👔🥶 
Engineered to the exact specifications of championship athletes. Available now at Nike.com.",36184,257,2023-08-11 14:00:46+00:00,18
nike,303228329,3.16657E+18,1,"The legacy continues.

The Kobe Protro 8 ‘Halo’ marks the continuation of a storied legacy, pairing a triple white colorway with the iconic Kobe 8 silhouette, embodying the timelessness of an icon never forgotten.

Arriving globally August 23 in SNKRS. Download the App to get notified when it drops. ⬇️",183434,828,2023-08-10 22:00:13+00:00,1
nike,303228329,3.16591E+18,2,"The next generation of Aussie athletes are defining victory on their own terms - playing free and celebrating fearlessly. Because they know that victory isn’t only found in the final. It’s found in the little moments that feel monumental. ️ 

Show the world your victory. #JustDoIt",40738,197,2023-08-09 23:59:16+00:00,7
nike,303228329,3.16563E+18,2,"Mamba Forever. 🐍

The newest shoe in the iconic Kobe line is almost here. Tune into SNKRS ‘Live From the Archive’ (North America only) on August 10 for the unveiling and exclusive details on the upcoming release.",169705,819,2023-08-09 15:00:05+00:00,1
nike,303228329,3.16494E+18,8,The Nike Air Alpha Force Low X @billieeilish. Versatile for every version of you. Shop now on SNKRS.,268118,899,2023-08-08 16:00:15+00:00,0
nike,303228329,3.16277E+18,2,"Movement is a celebration of your body — and why we move is personal to everyone. But no matter how, when or where you choose to do it, know that you can count on the new Nike Leggings range for the ultimate support. 

Whether it’s the Zenvy, Go or Universa, discover a fit for every mood and a feel for every you. Tap the 🔗 in bio and find your perfect pair 🏃🧘💃",52122,599,2023-08-05 16:02:29+00:00,17
nike,303228329,3.1627E+18,2,"It’s time to go a little rogue 😈
A new gen of #NikeTech premieres for the first time on 🤐🤐🤐",61361,328,2023-08-05 14:00:05+00:00,0
nike,303228329,3.16199E+18,2,"Welcome to @ambush_official Academy, a school where football players rule. Something’s “off” about the new girl. Will the others discover her secret? Will they put aside their differences and claim victory? Will we stop asking questions we know the answer to? Nite Sport, coming soon to a theater in your mind. 

Shop now on SNKRS. 🔗 in Nike’s bio.",66578,568,2023-08-04 14:16:14+00:00,1
nike,303228329,3.16165E+18,1,"3 WNBA Titles, 2 Finals MVPs, 5 gold medals, 10 All-Star selections, 4-time Female Athlete of The Year, and now we add a new accolade to the list – 10,000 career points.

The legend @dianataurasi is the embodiment of dedication, passion and love for the game.

Congratulations to the 🐐",55165,387,2023-08-04 03:07:17+00:00,2
nike,303228329,3.16146E+18,8,"ReactX foam ✅
Stretchy Flyknit ✅
Wider midsole ✅

Support is all around you with the new InfinityRN 4. It feels like a hug from a friend, a smile from another runner or a high-five at the end of a run.

Now available in North America. Coming soon to the rest of the world. 🌎",169645,1144,2023-08-03 20:35:23+00:00,1
nike,303228329,3.16026E+18,2,"The @selecaofemininadefutebol are coming. Bringing their luggage, contagious joy and a united team committed to bring the Joga Bonito. #JogaForever #NikeFC

A @selecaofeminadefutebol está chegando, trazendo na mala aquela alegria contagiante. Um time unido e preparado pra jogar bonito. #JogaPraSempre #NikeFC",52533,399,2023-08-02 05:04:57+00:00,6
nike,303228329,3.1592E+18,2,"@naomi_girma is locked in on the world’s biggest stage ⚽

Get Naomi’s inside 🤫 about her journey to the pitch and favorite pieces to wear when she’s there. Catch her on the field as the @uswnt continues their quest for star number 5 ⭐

#NikeFC",38572,300,2023-07-31 18:00:36+00:00,1
nike,303228329,3.15872E+18,2,"“Everyone’s waiting out there for you. You know what to do.”

@samanthakerr20 is a scoring supernova. Her talent flips the game—and it can happen anywhere, at any time.

This tournament, Sam is tackling one of the biggest challenges of her career—and in sport: bringing home 🏆 to her beloved 🇦🇺 and the @matildas.

The moment is bright and Sam knows exactly what her team needs to hear today. #NikeFC",44453,309,2023-07-31 01:55:48+00:00,3
nike,303228329,3.1586E+18,2,"Canada’s premier defender @keishaballa isn’t just here to break up plays—she’s here to make her own 😤 . 

Her defensive mindset with a hunger for the back of net is something most opposing defenses never see coming. If you sleep on her, she’ll put the game to bed FAST💤 ✌ . #NikeFC",39457,150,2023-07-30 21:59:08+00:00,2
nike,303228329,3.15766E+18,2,"From great goals 🥳 to bad calls 🤬 to teammate shout-outs 🤩, the language of football takes many forms ⚽️ 🗯️

Hear what @samanthakerr20 @asisat_oshoala @ahegerberg @debinhaa7 @sophsssmith and @cdunn19 had to say 😁",54365,318,2023-07-29 15:00:28+00:00,7
nike,303228329,3.15762E+18,1,"Joga 🤝 Debinha
The spirit of @selecaofemininadefutebol scores her first *ever* goal at the 🌏⚽🏆 with the Phantom Luna at her feet.

Reminding us why we love this beautiful game.

#NikeFC @debinhaa7 #JogaPraSempre 

O coração da @selecaofemininadefutebol marcou seu *primeiríssimo* gol na 🌏⚽🏆 com nossa Phantom Luna.

E é por isso que a gente ama esse esporte incrível.",45388,232,2023-07-29 13:35:29+00:00,3
nike,303228329,3.15728E+18,2,Her opposition needs to stay on their toes cause @grace_geyoro is trained to play in extreme heat 🥵 and ready to attack at a moment’s notice. 😈 👟 #NikeFC,38278,152,2023-07-29 02:30:17+00:00,2
nike,303228329,3.15721E+18,2,"Portuguese football star Jessica Silva (@jessiicasilva10) is a force to be reckoned with on the pitch. Off the pitch, she looks to the women in her life and loved ones to cheer her on, so she can keep going. 

Follow Jéssica’s story in the latest “What Are You Working On?” out now.",49403,177,2023-07-29 00:00:51+00:00,1
nike,303228329,3.15698E+18,2,"“self expression through style is so important to me. these shoes are so versatile and I hope you have fun styling them ” -@billieeilish

Reimagined for you by @billieeilish.
The Nike Air Alpha Force Low X Billie Eilish. Available 8.8 on SNKRS. 🔗 in Nike’s bio.",99578,466,2023-07-28 16:30:18+00:00,2
nike,303228329,3.15692E+18,1,"Iconic scenes from the agile @wang_shuang7 

The left-footer shows relentless resilience as she buries the ball to secure the win for China.

Wang has spoken—as she leaves it all on the pitch.

Play with heart ❤️‍🔥. #NikeFC",46175,205,2023-07-28 14:20:47+00:00,2
nike,303228329,3.15684E+18,8,"Just over a week into the global tournament and stadiums are witnessing record breaking magic.✨

@_aryborges joins only 5 other footballers by securing a 🌎🏆 debut hat trick, our @nzfootballferns win their first game at home in a global tournament, @leaschueller nets her first goal with the help of the Phantom Luna, and fans are at an all time high as they continue to show up and show out.

These are just a few recent highlights and we’re only getting started. #NikeFC",43022,193,2023-07-28 11:51:19+00:00,3
nike,303228329,3.15668E+18,2,"She’s fast. She’s fierce. 
And if you hesitate, you’re too late. 

Catch @chloekelly (if you can) as she dribbles through defenders and lights up the stats with every attack.
#NikeFC",39380,182,2023-07-28 06:32:29+00:00,3
nike,303228329,3.15571E+18,2,"For Jéssica Silva (@jessiicasilva10) family is everything 👪. Coming off one of the most successful seasons of her career, she also faced the most devastating year of her life. The tragic loss of her Grandmother Teresa forced Silva to reprioritize everything and spend much-needed time with her biggest supporters: her family.",44368,215,2023-07-26 22:10:48+00:00,1
nike,303228329,3.15479E+18,2,"They’re dance originators 💃🏽, inventors💡, and global trend setters 🌎. Meet Lite Feet Nation of Harlem—the dance squad that has the world on its feet dancing to their neighborhood’s beat. 
#Nike #InTheWild",42749,325,2023-07-25 16:00:50+00:00,2
nike,303228329,3.15407E+18,8,"@hypegirltune of Harlem’s Lite Feet Nation has some picks to hype up your style 💥. From the Naomi Osaka skirt to the always cloud-like P-6000s ☁️ , she’s definitely not letting your swag slip up. You’re now no longer allowed to say “I don’t have anything to wear” for the rest of summer 😎. 

Shop Lite Feet’s collection to up your tempo.",73888,508,2023-07-24 16:05:45+00:00,0
nike,303228329,3.16705E+18,2,"This is #NikeTech🤭
💃✂👸🏍🙃👷🦁🤜🤛👽👑🥊🎤🍿🏎😈👔🥶 
Engineered to the exact specifications of championship athletes. Available now at Nike.com.",36184,257,2023-08-11 14:00:46+00:00,18
nike,303228329,3.16657E+18,1,"The legacy continues.

The Kobe Protro 8 ‘Halo’ marks the continuation of a storied legacy, pairing a triple white colorway with the iconic Kobe 8 silhouette, embodying the timelessness of an icon never forgotten.

Arriving globally August 23 in SNKRS. Download the App to get notified when it drops. ⬇️",183434,828,2023-08-10 22:00:13+00:00,1
nike,303228329,3.16591E+18,2,"The next generation of Aussie athletes are defining victory on their own terms - playing free and celebrating fearlessly. Because they know that victory isn’t only found in the final. It’s found in the little moments that feel monumental. ️ 

Show the world your victory. #JustDoIt",40738,197,2023-08-09 23:59:16+00:00,7
nike,303228329,3.16563E+18,2,"Mamba Forever. 🐍

The newest shoe in the iconic Kobe line is almost here. Tune into SNKRS ‘Live From the Archive’ (North America only) on August 10 for the unveiling and exclusive details on the upcoming release.",169705,819,2023-08-09 15:00:05+00:00,1
nike,303228329,3.16494E+18,8,The Nike Air Alpha Force Low X @billieeilish. Versatile for every version of you. Shop now on SNKRS.,268118,899,2023-08-08 16:00:15+00:00,0
nike,303228329,3.16277E+18,2,"Movement is a celebration of your body — and why we move is personal to everyone. But no matter how, when or where you choose to do it, know that you can count on the new Nike Leggings range for the ultimate support. 

Whether it’s the Zenvy, Go or Universa, discover a fit for every mood and a feel for every you. Tap the 🔗 in bio and find your perfect pair 🏃🧘💃",52122,599,2023-08-05 16:02:29+00:00,17
nike,303228329,3.1627E+18,2,"It’s time to go a little rogue 😈
A new gen of #NikeTech premieres for the first time on 🤐🤐🤐",61361,328,2023-08-05 14:00:05+00:00,0
nike,303228329,3.16199E+18,2,"Welcome to @ambush_official Academy, a school where football players rule. Something’s “off” about the new girl. Will the others discover her secret? Will they put aside their differences and claim victory? Will we stop asking questions we know the answer to? Nite Sport, coming soon to a theater in your mind. 

Shop now on SNKRS. 🔗 in Nike’s bio.",66578,568,2023-08-04 14:16:14+00:00,1
nike,303228329,3.16165E+18,1,"3 WNBA Titles, 2 Finals MVPs, 5 gold medals, 10 All-Star selections, 4-time Female Athlete of The Year, and now we add a new accolade to the list – 10,000 career points.

The legend @dianataurasi is the embodiment of dedication, passion and love for the game.

Congratulations to the 🐐",55165,387,2023-08-04 03:07:17+00:00,2
nike,303228329,3.16146E+18,8,"ReactX foam ✅
Stretchy Flyknit ✅
Wider midsole ✅

Support is all around you with the new InfinityRN 4. It feels like a hug from a friend, a smile from another runner or a high-five at the end of a run.

Now available in North America. Coming soon to the rest of the world. 🌎",169645,1144,2023-08-03 20:35:23+00:00,1
nike,303228329,3.16026E+18,2,"The @selecaofemininadefutebol are coming. Bringing their luggage, contagious joy and a united team committed to bring the Joga Bonito. #JogaForever #NikeFC

A @selecaofeminadefutebol está chegando, trazendo na mala aquela alegria contagiante. Um time unido e preparado pra jogar bonito. #JogaPraSempre #NikeFC",52533,399,2023-08-02 05:04:57+00:00,6
nike,303228329,3.1592E+18,2,"@naomi_girma is locked in on the world’s biggest stage ⚽

Get Naomi’s inside 🤫 about her journey to the pitch and favorite pieces to wear when she’s there. Catch her on the field as the @uswnt continues their quest for star number 5 ⭐

#NikeFC",38572,300,2023-07-31 18:00:36+00:00,1
nike,303228329,3.15872E+18,2,"“Everyone’s waiting out there for you. You know what to do.”

@samanthakerr20 is a scoring supernova. Her talent flips the game—and it can happen anywhere, at any time.

This tournament, Sam is tackling one of the biggest challenges of her career—and in sport: bringing home 🏆 to her beloved 🇦🇺 and the @matildas.

The moment is bright and Sam knows exactly what her team needs to hear today. #NikeFC",44453,309,2023-07-31 01:55:48+00:00,3
nike,303228329,3.1586E+18,2,"Canada’s premier defender @keishaballa isn’t just here to break up plays—she’s here to make her own 😤 . 

Her defensive mindset with a hunger for the back of net is something most opposing defenses never see coming. If you sleep on her, she’ll put the game to bed FAST💤 ✌ . #NikeFC",39457,150,2023-07-30 21:59:08+00:00,2
nike,303228329,3.15766E+18,2,"From great goals 🥳 to bad calls 🤬 to teammate shout-outs 🤩, the language of football takes many forms ⚽️ 🗯️

Hear what @samanthakerr20 @asisat_oshoala @ahegerberg @debinhaa7 @sophsssmith and @cdunn19 had to say 😁",54365,318,2023-07-29 15:00:28+00:00,7
